description,fee_type,html_url,id,label,level,name,online_type,picture_url,purchase_seconds_info,students_count
Node.js 是近年来最热门的后端服务器，它的 Express.js 框架是其中最热门的框架。本项目我们使用 Node.js 的 Express.js 框架，以及持久层框架 mongoose，以及数据库 MongoDB，前后端安全校验 JWT，前端 Vue.js 框架。通过这些框架组合，完成一个前后端分离的个人小 Blog 系统。学习该课程可以入门 Node.js 领域的知识，学习掌握 Express.js 相关知识，还可以作为面试实战项目。,bootcamp,/courses/3954,3954,,3,Express.js 实现前后端分离的博客系统,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210611-1623401093237,,45
本课程为 《Web 漏洞实战：从入门到精通》系列课程的基础篇，非常适合对 Web 安全感兴趣的新手朋友或就读于《信息安全》专业的学生。课程以渗透测试工程师需要的安全技能为核心，覆盖常见的 Web 安全漏洞，首先对每种漏洞的基本原理做详细的讲解，然后通过搭配数个实战实验来学习基本的利用方法和绕过方法。课程包含完全在线的实验环境，省去自己本地搭建实验环境的烦恼，搭配详细的实验步骤截图、漏洞原理和攻击代码讲解。,bootcamp,/courses/3471,3471,,2,Web 漏洞实战：从入门到精通,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210525-1621936429947,,201
本系列实验为 Python 语言在游戏方向的实战课程，通过复盘游乐场口红机与乌龟叠叠乐游戏，让你了解 Python 在游戏领域的开发模式与开发场景，本训练营核心用到的模块为 pygame，让你从零开始，掌握该模块。,bootcamp,/courses/3661,3661,,3,Pygame 开发游乐场口红机与乌龟叠叠乐,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210611-1623402078838,,118
Python 3 会定期进行版本迭代，本课程将追踪 Python 3 版本更新的新特性，是定位为官方更新我们就更新的快速上手指南。,free,/courses/3946,3946,力推,2,Python 3 新特性快速上手,online_public,https://dn-simplecloud.shiyanlou.com/assets/1622793803029_ce9c2cd7b818138c8b9f61838a480daa,,83
"本次课程将基于 Vue 3、Node.js、MongoDB 及 Socket.io 实现一个聊天室包含整个项目的前后端以及部署知识。

课程前期以讲解 Vue 3 在项目中的使用，自定义属于自己的 Vue 组件库、Vue 3 开发避坑。后期将涉及 Node.js 后端开发、websocket 、MongoDB 的使用、以及如何搭建后端脚手架，同时会讲解如何在云服务中部署项目等。",bootcamp,/courses/3574,3574,,3,Vue.js 3 + Node.js 实现线上聊天室,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210528-1622188221512,,124
介绍高并发的实际业务场景，并对并发的底层核心技术、互联网应用框架、数据处理等进行系统的讲解与实验。相应的知识点配有案例代码、运行的流程解读和运行结果的展示。以实际的实验来展示高并发的流量业务。,bootcamp,/courses/3323,3323,优质好课,4,亿级流量 Java 高并发与网络编程实战,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210604-1622790173092,,201
Neo4j 是一个高性能的 NoSQL 图形数据库，它将结构化数据存储在网络（从数学角度叫做图）上而不是表中。Neo4j 也可以被看作是一个高性能的图引擎，该引擎具有成熟数据库的所有特性。,free,/courses/4043,4043,,2,图数据库 Neo4j 基础入门,online_public,https://dn-simplecloud.shiyanlou.com/assets/1626430510241_676379d01bbf3c99f9e585c28078078a,,70
算法与数据结构是计算机学习路上的内功心法。本课程系统地介绍了常见的数据结构以及算法，从最简单的排序、字符串、链表到贪心、回溯以及图的相关算法，用具体的代码与大量的动图，精彩而具体地诠释算法的执行过程，拨开了算法身上的迷雾，展现算法的真实本质。,bootcamp,/courses/3333,3333,编辑推荐,3,数据结构与算法攻坚课,online_public,https://dn-simplecloud.shiyanlou.com/assets/1626429411290_785ad379259ada5557cb826278366464,,454
2019年，Facebook 发布的 Captum 是一个基于 Pytorch 的一个模型解释库，本课程主要基于 Captum，以文本、图像为实战案例，尝试窥探 AI 这个黑匣子的内部机理。,bootcamp,/courses/3988,3988,,4,探究人工神经网络的「思考过程」,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210611-1623383453139,,148
线性回归是一种较为简单，但十分重要的机器学习方法。掌握线性的原理及求解方法，是深入了解线性回归的基本要求。除此之外，线性回归也是监督学习的基石，希望你能最终掌握机器学习的一些重要的思想。,member,/courses/4855,4855,限时免费学,3,1 个实验学会线性回归,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210820-1629423656976,,104
本课程学习 Python 的 GUI 编程，这也是很多 Python 开发者十分期待的一个阶段，课程旨在以轻快的行文、清晰的脉络、应用式的场景，手把手地带领同学们学习 PyQt5 的控件、布局管理、 QSS 样式表和信号与槽机制，还会手把手地带领大家开发实际项目。通过本次课程的系统学习，你将能够轻松、熟练地开发出个性化桌面软件。,bootcamp,/courses/3841,3841,,3,零基础入门玩转 PyQt5,online_public,https://dn-simplecloud.shiyanlou.com/assets/1626429072777_e296ef0e60789663331e34538559f78e,,144
本课面向的零基础  Linux 新手，从最简单的地方出发，通过一系列操作，逐渐入手 Vim。本实验课包括基本编辑、光标运动、查找替换三个部分，每个实验只需要简单的几个步骤，就能让能够真正运用 Vim 这个超级玩具。,free,/courses/2840,2840,优质好课,2,oeasy 教您零基础玩转编辑神器 Vim,online_public,https://dn-simplecloud.shiyanlou.com/assets/1631009258556_3fabb816286567dc25c07f7b248512ea,,547
本课程从 MySQL 索引的存储结构开始入手，逐步分析了 MySQL 如何选择索引，索引的优化措施；分析了 MySQL 事务原理，MVCC 原理，锁的实现等一系列面试中高频面试题相关知识点原理。,bootcamp,/courses/3942,3942,编辑推荐,4,面试突击：MySQL 技能进阶十五讲,online_public,https://dn-simplecloud.shiyanlou.com/assets/1631069861026_27039f0f7a2d22c237f3eb4fc7e6abe8,,171
本课程为 Git 与 GitHub 的入门课程，本着实用的原则，针对零基础同学，以图文的形式详细介绍了 Git & GitHub 结合使用的基本操作。课程包括：在 GitHub 上创建仓库、克隆 GitHub 上的仓库到本地、添加修改到暂存区以及撤销修改、配置个人信息、版本回退、处理提交时间线分叉问题、使用本地提交变化记录、添加 SSH 关联授权等方方面面的知识点。,free,/courses/1035,1035,近期更新,2,Git 与 GitHub 入门实践,online_public,https://dn-simplecloud.shiyanlou.com/assets/1631697222538_6c0f01a541c1e7b110210e2321c3a8b0,,18943
Spring Boot 是近几年来 Java 社区最有影响力之一的项目，该技术栈已经成为每一位 Java 开发者在技术道路上打怪升级所必要的技能包。本课程会带领大家一步步的了解并熟悉 Spring Boot，并最终收获一个 BBS 论坛项目的实战开发过程。如果你准备学习 Spring Boot 框架、用 Spring Boot 进行项目开发，或者想要自己开发一个论坛项目，那么这个课程非常适合你。,bootcamp,/courses/4830,4830,,3,SpringBoot+Thymeleaf 开发 BBS 论坛,online_public,https://dn-simplecloud.shiyanlou.com/assets/1630319017904_b8a665f264a3be259d50044aec20180d,,72
本课程将详细地告诉大家如何采用符合 Python 风格的方式（Pythonic 方式）来编写程序，这是使用 Python 语言的最佳方式。编程新手可以通过这本书学到各种 Python 功能的最佳用法，有经验的程序员则能够学会如何自信地运用 Python 中的新工具。Python 编程进阶必备手册，根据 Python 3.8 全面更新并新增 31 条高效建议。,bootcamp,/courses/3817,3817,,4,Effective Python：编写高质量 Python 代码的 90 个有效方法,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210917-1631842275338,,242
Kubernetes 是目前最为流行的容器编排系统，也是目前最流行的容器化应用发布平台。在实际的工作中，我们经常会遇到现有系统和 Kubernetes 进行集成的情况。 本课程通过使用 Kubernetes Go SDK 来部署一个典型的基于 HTTP 的应用来学习 Kubernetes 的资源管理并通过命令行工具的方式完成交互功能。,bootcamp,/courses/1239,1239,最近升级,3,Go 语言开发 Kubernetes 的命令行管理工具,online_public,https://dn-simplecloud.shiyanlou.com/course/1550223331206_【1239】-【Go语言开发Kubernetes的命令行管理工具】.png,,258
本课程介绍了 Kubernetes 的核心概念和资源类型，并借助实际的实验操作来掌握它们，进而帮助我们去思考这些设计的意义以及它们所应用的业务场景。主要内容包括：Kubernetes 基础概念以及使用方式、单例应用 Pod、访问应用 Service 等。,bootcamp,/courses/1207,1207,最近升级,2,Kubernetes 基础入门实战,online_public,https://dn-simplecloud.shiyanlou.com/course/1548491904238_[1207]-[Kubernetes入门与实战].png,,747
本课程以 Linux 操作系统为基础对操作系统实现原理进行深入讲解，分析操作系统中的内存管理、进程管理、文件系统管理、设备管理、网络管理等几大子模块的实现原理。课程中使用部分 C/C++ 语言编写的实验例程，以举例讲解相关操作系统为用户应用提供的系统级函数接口的使用及实现原理。通过本次课程的系统学习能够使得同学们对于 Linux 操作系统原理得到一定程度的理解和掌握，为随后对操作系统层开发以及应用层开发提供一定程度的理论基础和基本操作实践能力。,bootcamp,/courses/4042,4042,优质好课,3,Linux 操作系统原理剖析,online_public,https://dn-simplecloud.shiyanlou.com/assets/1632904665988_9a6b441b8aacbaeab3f267b09538e746,,192
本门课程将带你快速入门微信小程序开发，包括如何搭建开发环境、小程序基础语法以及在开发过程中常用的组件与常用 API 的使用，准备好了么？快来开启微信小程序开发之旅吧！,bootcamp,/courses/3991,3991,编辑推荐,2,微信小程序开发入门,online_public,https://dn-simplecloud.shiyanlou.com/assets/1631007286026_a6b41d5d7616f9f0f624ce0cef45f0e3,,120
SSM（Spring + Spring MVC + MyBatis）框架是媲美于 SSH 框架的轻量级 Java EE 框架。easyUI 是一组基于 jQuery 的 UI 插件集合体，它的目标就是帮助 web 开发者更轻松的打造出功能丰富并且美观的 UI 界面。本课程将采用 SSM + easyUI 来开发一个比较简易的人事管理系统，让同学们能够通过实际项目掌握 SSM 项目的开发。在开始实验前，请同学们务必已经掌握 SSM 框架、MySQL 和 easyUI 等的基本知识点。,member,/courses/824,824,,2,SSM 搭建简易人事管理系统,online_public,https://dn-simplecloud.shiyanlou.com/1517283187745.png,,2274
本实验采用原生 JavaScript 搭建类似网易云的音乐播放器。应用到的技术包括 ES6 新增的语法糖如解构赋值、箭头函数、展开运算符模板字符串 ，异步处理 Promise，ES6 模块化，异步网络请求 Ajax，单页面应用思想，数据响应式思想。通过上述技术最终完成页面切换，轮播图，音乐播放器等功能。,bootcamp,/courses/3871,3871,新课特惠,3,JavaScript 从零构建音乐播放器,online_public,https://dn-simplecloud.shiyanlou.com/assets/1630396111132_1c44cbe9409b2db8d60cb7464c7bc904,,21
